target,selection,crossbreed,mutation,prob,survival,generations,MSE,triangles,population_size,time
.\test_images\emoji.png,universal,ring,uniform,0.1,exclusive,2000,3488.7244,5,10,51.1786
.\test_images\emoji.png,universal,uniform,single,0.01,additive,2000,3972.6458,5,10,45.8005
.\test_images\emoji.png,universal,ring,uniform,0.5,exclusive,2000,7546.6118,5,10,49.5699
.\test_images\emoji.png,universal,ring,uniform,0.1,exclusive,2000,3731.3123,5,20,53.9023
.\test_images\emoji.png,universal,ring,uniform,0.1,additive,2000,1901.2622,5,30,57.9386
.\test_images\emoji.png,universal,uniform,single,0.01,additive,2000,2971.6091,5,20,51.6989
.\test_images\emoji.png,universal,uniform,single,0.01,additive,2000,2521.7551,5,30,52.2135
.\test_images\emoji.png,universal,ring,uniform,0.1,exclusive,2000,3311.1594,5,30,66.0204
.\test_images\emoji.png,universal,uniform,single,0.01,exclusive,2000,4083.6118,5,10,54.8751
.\test_images\emoji.png,universal,ring,uniform,0.5,additive,2000,2306.1702,5,20,65.7577
.\test_images\emoji.png,universal,ring,uniform,0.5,exclusive,2000,7015.5029,5,20,63.7826
.\test_images\emoji.png,universal,uniform,single,0.1,additive,2000,2292.1643,5,10,53.3702
.\test_images\emoji.png,universal,uniform,single,0.01,exclusive,2000,3012.5818,5,20,56.7667
.\test_images\emoji.png,universal,uniform,single,0.01,exclusive,2000,2808.9141,5,30,57.1872
.\test_images\emoji.png,universal,uniform,single,0.1,additive,2000,1957.3408,5,20,52.4410
.\test_images\emoji.png,universal,ring,uniform,0.5,additive,2000,2186.3853,5,30,68.5379
.\test_images\emoji.png,universal,ring,uniform,0.5,exclusive,2000,5862.1035,5,30,66.6741
.\test_images\emoji.png,universal,uniform,single,0.1,exclusive,2000,2379.3008,5,10,52.6844
.\test_images\emoji.png,universal,uniform,single,0.1,exclusive,2000,2066.0071,5,20,49.8078
.\test_images\emoji.png,universal,uniform,single,0.1,additive,2000,2067.7400,5,30,54.1969
.\test_images\emoji.png,universal,uniform,single,0.1,exclusive,2000,2083.0554,5,30,40.1713
.\test_images\emoji.png,universal,uniform,single,0.5,additive,2000,2105.3481,5,10,28.7755
.\test_images\emoji.png,universal,uniform,single,0.5,additive,2000,2150.3257,5,20,33.3131
.\test_images\emoji.png,universal,uniform,single,0.5,additive,2000,2130.0139,5,30,32.8386
.\test_images\emoji.png,universal,uniform,single,0.5,exclusive,2000,2129.0356,5,10,31.3293
.\test_images\emoji.png,universal,uniform,uniform,0.01,additive,2000,2047.6069,5,10,27.0461
.\test_images\emoji.png,universal,uniform,single,0.5,exclusive,2000,2182.5139,5,20,33.3364
.\test_images\emoji.png,universal,uniform,uniform,0.01,additive,2000,1934.4191,5,20,29.7029
.\test_images\emoji.png,universal,uniform,single,0.5,exclusive,2000,2047.8951,5,30,32.6918
.\test_images\emoji.png,universal,uniform,uniform,0.01,exclusive,2000,2069.3335,5,10,23.4527
.\test_images\emoji.png,universal,uniform,uniform,0.01,exclusive,2000,2178.3394,5,20,26.2478
.\test_images\emoji.png,universal,uniform,uniform,0.1,additive,2000,2148.1294,5,10,26.0475
.\test_images\emoji.png,universal,uniform,uniform,0.01,additive,2000,2249.0752,5,30,31.9288
.\test_images\emoji.png,universal,uniform,uniform,0.1,exclusive,2000,3595.7026,5,10,26.8190
.\test_images\emoji.png,universal,uniform,uniform,0.5,additive,2000,2387.9275,5,10,27.5149
.\test_images\emoji.png,universal,uniform,uniform,0.1,additive,2000,2051.3044,5,20,30.6199
.\test_images\emoji.png,universal,uniform,uniform,0.01,exclusive,2000,2209.3657,5,30,33.0703
.\test_images\emoji.png,universal,uniform,uniform,0.1,exclusive,2000,3721.6772,5,20,32.8939
.\test_images\emoji.png,universal,uniform,uniform,0.5,exclusive,2000,7156.7539,5,10,29.4284
.\test_images\emoji.png,universal,uniform,uniform,0.5,additive,2000,2457.3735,5,20,31.7981
.\test_images\emoji.png,universal,uniform,uniform,0.1,additive,2000,1993.8320,5,30,34.4637
.\test_images\emoji.png,boltzmann,one-point,single,0.01,additive,2000,3105.0945,5,10,21.5375
.\test_images\emoji.png,universal,uniform,uniform,0.1,exclusive,2000,3198.8091,5,30,34.1950
.\test_images\emoji.png,boltzmann,one-point,single,0.01,additive,2000,2681.2102,5,20,22.1042
.\test_images\emoji.png,universal,uniform,uniform,0.5,exclusive,2000,6447.3364,5,20,28.9651
.\test_images\emoji.png,boltzmann,one-point,single,0.01,exclusive,2000,3352.3044,5,10,21.1812
.\test_images\emoji.png,boltzmann,one-point,single,0.1,additive,2000,2309.9434,5,10,20.1198
.\test_images\emoji.png,boltzmann,one-point,single,0.01,additive,2000,2233.8848,5,30,26.5226
.\test_images\emoji.png,universal,uniform,uniform,0.5,additive,2000,2317.6389,5,30,37.5051
.\test_images\emoji.png,boltzmann,one-point,single,0.01,exclusive,2000,3231.2849,5,20,23.8363
.\test_images\emoji.png,boltzmann,one-point,single,0.01,exclusive,2000,2502.0388,5,30,25.2596
.\test_images\emoji.png,boltzmann,one-point,single,0.1,additive,2000,2611.9104,5,20,21.2933
.\test_images\emoji.png,boltzmann,one-point,single,0.1,exclusive,2000,2259.3877,5,10,20.4685
.\test_images\emoji.png,universal,uniform,uniform,0.5,exclusive,2000,7877.1167,5,30,35.3590
.\test_images\emoji.png,boltzmann,one-point,single,0.1,exclusive,2000,2248.3384,5,20,24.9419
.\test_images\emoji.png,boltzmann,one-point,single,0.1,additive,2000,2125.9368,5,30,27.5945
.\test_images\emoji.png,boltzmann,one-point,single,0.5,additive,2000,2112.0972,5,10,23.3203
.\test_images\emoji.png,boltzmann,one-point,single,0.1,exclusive,2000,2039.9742,5,30,28.5876
.\test_images\emoji.png,boltzmann,one-point,single,0.5,exclusive,2000,2050.6033,5,10,24.7171
.\test_images\emoji.png,boltzmann,one-point,single,0.5,additive,2000,1900.3340,5,20,27.4517
.\test_images\emoji.png,boltzmann,one-point,uniform,0.01,additive,2000,2286.7632,5,10,24.7172
.\test_images\emoji.png,boltzmann,one-point,single,0.5,exclusive,2000,2105.0188,5,20,27.5015
.\test_images\emoji.png,boltzmann,one-point,uniform,0.01,exclusive,2000,2121.0798,5,10,25.2724
.\test_images\emoji.png,boltzmann,one-point,uniform,0.01,additive,2000,2048.1650,5,20,28.3070
.\test_images\emoji.png,boltzmann,one-point,uniform,0.1,additive,2000,1957.6726,5,10,23.8488
.\test_images\emoji.png,boltzmann,one-point,uniform,0.01,exclusive,2000,2184.3081,5,20,34.3334
.\test_images\emoji.png,boltzmann,one-point,single,0.5,additive,2000,2171.6421,5,30,38.5109
.\test_images\emoji.png,boltzmann,one-point,single,0.5,exclusive,2000,2080.7351,5,30,38.1997
.\test_images\emoji.png,boltzmann,one-point,uniform,0.01,additive,2000,2145.3406,5,30,37.3387
.\test_images\emoji.png,boltzmann,one-point,uniform,0.1,exclusive,2000,2214.2646,5,10,30.8947
.\test_images\emoji.png,boltzmann,one-point,uniform,0.1,additive,2000,2120.8162,5,20,34.3716
.\test_images\emoji.png,boltzmann,one-point,uniform,0.01,exclusive,2000,2099.5220,5,30,36.0210
.\test_images\emoji.png,boltzmann,one-point,uniform,0.5,additive,2000,2417.0999,5,10,29.6521
.\test_images\emoji.png,boltzmann,one-point,uniform,0.1,additive,2000,2017.4709,5,30,37.7811
.\test_images\emoji.png,boltzmann,one-point,uniform,0.1,exclusive,2000,1941.7853,5,20,33.9540
.\test_images\emoji.png,boltzmann,one-point,uniform,0.5,exclusive,2000,3330.0452,5,10,29.2107
.\test_images\emoji.png,boltzmann,ring,single,0.01,additive,2000,3187.0671,5,10,25.2109
.\test_images\emoji.png,boltzmann,one-point,uniform,0.1,exclusive,2000,2098.2302,5,30,38.6866
.\test_images\emoji.png,boltzmann,ring,single,0.01,exclusive,2000,3379.8838,5,10,26.5971
.\test_images\emoji.png,boltzmann,ring,single,0.01,additive,2000,2789.5894,5,30,27.3863
.\test_images\emoji.png,boltzmann,ring,single,0.01,additive,2000,2884.4209,5,20,29.8375
.\test_images\emoji.png,boltzmann,one-point,uniform,0.5,additive,2000,2375.0405,5,20,37.5279
.\test_images\emoji.png,boltzmann,ring,single,0.01,exclusive,2000,2700.6860,5,30,26.0069
.\test_images\emoji.png,boltzmann,one-point,uniform,0.5,exclusive,2000,3495.5510,5,20,31.6743
.\test_images\emoji.png,boltzmann,ring,single,0.01,exclusive,2000,2929.2400,5,20,26.4235
.\test_images\emoji.png,boltzmann,one-point,uniform,0.5,additive,2000,2176.2786,5,30,37.9353
.\test_images\emoji.png,boltzmann,ring,single,0.1,additive,2000,2169.2102,5,10,21.8985
.\test_images\emoji.png,boltzmann,ring,single,0.1,exclusive,2000,2348.8977,5,10,24.5764
.\test_images\emoji.png,boltzmann,ring,single,0.5,additive,2000,2134.1389,5,10,21.9795
.\test_images\emoji.png,boltzmann,one-point,uniform,0.5,exclusive,2000,3015.7729,5,30,39.0481
.\test_images\emoji.png,boltzmann,ring,single,0.1,additive,2000,2264.6182,5,20,25.5601
.\test_images\emoji.png,boltzmann,ring,single,0.1,additive,2000,2052.6758,5,30,28.2035
.\test_images\emoji.png,boltzmann,ring,single,0.1,exclusive,2000,2348.4497,5,20,27.4076
.\test_images\emoji.png,boltzmann,ring,single,0.1,exclusive,2000,2266.9866,5,30,27.2549
.\test_images\emoji.png,boltzmann,ring,single,0.5,exclusive,2000,2057.4910,5,10,24.9112
.\test_images\emoji.png,boltzmann,ring,single,0.5,additive,2000,2242.9441,5,20,26.1003
.\test_images\emoji.png,boltzmann,ring,uniform,0.01,additive,2000,1986.5909,5,10,21.4205
.\test_images\emoji.png,boltzmann,ring,single,0.5,additive,2000,2073.0127,5,30,29.7116
.\test_images\emoji.png,boltzmann,ring,single,0.5,exclusive,2000,2107.4375,5,20,25.5805
.\test_images\emoji.png,boltzmann,ring,single,0.5,exclusive,2000,1936.1228,5,30,32.7278
.\test_images\emoji.png,boltzmann,ring,uniform,0.01,exclusive,2000,2197.3184,5,10,29.8738
.\test_images\emoji.png,boltzmann,ring,uniform,0.01,additive,2000,2215.7244,5,20,30.5469
.\test_images\emoji.png,boltzmann,ring,uniform,0.1,additive,2000,2145.4688,5,10,30.5602
.\test_images\emoji.png,boltzmann,ring,uniform,0.01,exclusive,2000,2099.5005,5,20,31.0693
.\test_images\emoji.png,boltzmann,ring,uniform,0.1,exclusive,2000,2072.5854,5,10,28.7280
.\test_images\emoji.png,boltzmann,ring,uniform,0.01,exclusive,2000,1924.5563,5,30,33.0187
.\test_images\emoji.png,boltzmann,ring,uniform,0.01,additive,2000,2104.0000,5,30,34.0937
.\test_images\emoji.png,boltzmann,ring,uniform,0.1,additive,2000,2040.9618,5,20,35.3831
.\test_images\emoji.png,boltzmann,ring,uniform,0.5,additive,2000,2369.5803,5,10,30.2027
.\test_images\emoji.png,boltzmann,uniform,single,0.01,additive,2000,5193.8374,5,10,25.5356
.\test_images\emoji.png,boltzmann,ring,uniform,0.1,exclusive,2000,1977.8861,5,30,33.0265
.\test_images\emoji.png,boltzmann,ring,uniform,0.1,additive,2000,2182.8467,5,30,39.7386
.\test_images\emoji.png,boltzmann,uniform,single,0.01,additive,2000,2760.7344,5,20,23.2913
.\test_images\emoji.png,boltzmann,ring,uniform,0.5,exclusive,2000,3324.5632,5,10,30.4627
.\test_images\emoji.png,boltzmann,ring,uniform,0.1,exclusive,2000,1847.1356,5,20,34.5532
.\test_images\emoji.png,boltzmann,ring,uniform,0.5,exclusive,2000,3382.6362,5,20,30.2152
.\test_images\emoji.png,boltzmann,ring,uniform,0.5,additive,2000,2267.1284,5,20,35.1178
.\test_images\emoji.png,boltzmann,uniform,single,0.01,exclusive,2000,5106.4043,5,10,24.6229
.\test_images\emoji.png,boltzmann,ring,uniform,0.5,additive,2000,2235.4167,5,30,33.4325
.\test_images\emoji.png,boltzmann,uniform,single,0.01,additive,2000,2476.1023,5,30,27.9028
.\test_images\emoji.png,boltzmann,ring,uniform,0.5,exclusive,2000,3220.2993,5,30,34.2902
.\test_images\emoji.png,boltzmann,uniform,single,0.01,exclusive,2000,2813.8806,5,20,23.4953
.\test_images\emoji.png,boltzmann,uniform,single,0.1,additive,2000,2230.8428,5,10,24.8473
.\test_images\emoji.png,boltzmann,uniform,single,0.01,exclusive,2000,2551.9856,5,30,28.5608
.\test_images\emoji.png,boltzmann,uniform,single,0.1,exclusive,2000,2259.5530,5,10,26.0324
.\test_images\emoji.png,boltzmann,uniform,single,0.5,additive,2000,2125.2100,5,10,22.8570
.\test_images\emoji.png,boltzmann,uniform,single,0.1,additive,2000,1994.5735,5,20,28.2937
.\test_images\emoji.png,boltzmann,uniform,single,0.1,exclusive,2000,2273.9973,5,20,26.9321
.\test_images\emoji.png,boltzmann,uniform,single,0.1,additive,2000,2089.3328,5,30,30.4290
.\test_images\emoji.png,boltzmann,uniform,single,0.1,exclusive,2000,2205.6138,5,30,32.0514
.\test_images\emoji.png,boltzmann,uniform,single,0.5,exclusive,2000,2139.4036,5,10,25.6809
.\test_images\emoji.png,boltzmann,uniform,single,0.5,additive,2000,2235.1741,5,20,29.8649
.\test_images\emoji.png,boltzmann,uniform,uniform,0.01,additive,2000,2062.8015,5,10,27.5133
.\test_images\emoji.png,boltzmann,uniform,uniform,0.01,exclusive,2000,2313.8208,5,10,26.6929
.\test_images\emoji.png,boltzmann,uniform,single,0.5,exclusive,2000,1988.8007,5,30,29.8242
.\test_images\emoji.png,boltzmann,uniform,uniform,0.01,additive,2000,2123.3831,5,20,29.2073
.\test_images\emoji.png,boltzmann,uniform,uniform,0.1,additive,2000,2076.7971,5,10,24.9968
.\test_images\emoji.png,boltzmann,uniform,single,0.5,exclusive,2000,2199.7820,5,20,30.7024
.\test_images\emoji.png,boltzmann,uniform,uniform,0.01,exclusive,2000,1982.9225,5,20,29.4186
.\test_images\emoji.png,boltzmann,uniform,single,0.5,additive,2000,2077.9641,5,30,33.3653
.\test_images\emoji.png,boltzmann,uniform,uniform,0.01,additive,2000,2185.8057,5,30,31.4241
.\test_images\emoji.png,boltzmann,uniform,uniform,0.01,exclusive,2000,2190.0146,5,30,31.3886
.\test_images\emoji.png,boltzmann,uniform,uniform,0.1,additive,2000,2187.4819,5,20,30.6151
.\test_images\emoji.png,boltzmann,uniform,uniform,0.1,exclusive,2000,2208.9258,5,10,27.3247
.\test_images\emoji.png,boltzmann,uniform,uniform,0.1,additive,2000,1951.1821,5,30,33.6010
.\test_images\emoji.png,boltzmann,uniform,uniform,0.5,additive,2000,2708.4854,5,10,26.9222
.\test_images\emoji.png,boltzmann,uniform,uniform,0.5,exclusive,2000,3850.5029,5,10,27.3489
.\test_images\emoji.png,ranking,one-point,single,0.01,additive,2000,4190.7295,5,10,21.6791
.\test_images\emoji.png,boltzmann,uniform,uniform,0.1,exclusive,2000,1803.8253,5,20,31.3129
.\test_images\emoji.png,boltzmann,uniform,uniform,0.5,additive,2000,2277.0078,5,20,32.9757
.\test_images\emoji.png,ranking,one-point,single,0.01,exclusive,2000,4652.9023,5,10,22.4444
.\test_images\emoji.png,ranking,one-point,single,0.01,additive,2000,2748.7612,5,20,25.1035
.\test_images\emoji.png,boltzmann,uniform,uniform,0.1,exclusive,2000,2026.2418,5,30,35.9213
.\test_images\emoji.png,ranking,one-point,single,0.01,exclusive,2000,2623.2407,5,20,23.5114
.\test_images\emoji.png,ranking,one-point,single,0.1,additive,2000,2094.1763,5,10,24.4377
.\test_images\emoji.png,boltzmann,uniform,uniform,0.5,exclusive,2000,3329.4187,5,20,30.1236
.\test_images\emoji.png,ranking,one-point,single,0.01,additive,2000,2917.0454,5,30,26.5060
.\test_images\emoji.png,ranking,one-point,single,0.1,exclusive,2000,2418.7510,5,10,21.8773
.\test_images\emoji.png,ranking,one-point,single,0.1,additive,2000,2159.9646,5,20,25.0307
.\test_images\emoji.png,ranking,one-point,single,0.1,exclusive,2000,2386.9519,5,20,22.4874
.\test_images\emoji.png,boltzmann,uniform,uniform,0.5,additive,2000,2455.2031,5,30,38.5891
.\test_images\emoji.png,ranking,one-point,single,0.01,exclusive,2000,2569.5193,5,30,29.4573
.\test_images\emoji.png,ranking,one-point,single,0.1,additive,2000,2392.6882,5,30,27.4488
.\test_images\emoji.png,ranking,one-point,single,0.5,additive,2000,2197.8982,5,10,20.2971
.\test_images\emoji.png,boltzmann,uniform,uniform,0.5,exclusive,2000,3245.7483,5,30,37.3387
.\test_images\emoji.png,ranking,one-point,single,0.1,exclusive,2000,2093.0537,5,30,27.8341
.\test_images\emoji.png,ranking,one-point,single,0.5,additive,2000,2143.5786,5,20,25.9053
.\test_images\emoji.png,ranking,one-point,single,0.5,exclusive,2000,2048.5244,5,10,21.5559
.\test_images\emoji.png,ranking,one-point,single,0.5,exclusive,2000,2153.5283,5,20,25.8515
.\test_images\emoji.png,ranking,one-point,uniform,0.01,additive,2000,2096.0496,5,10,23.7741
.\test_images\emoji.png,ranking,one-point,single,0.5,additive,2000,2138.1914,5,30,30.0024
.\test_images\emoji.png,ranking,one-point,uniform,0.01,exclusive,2000,2199.5410,5,10,23.9824
.\test_images\emoji.png,ranking,one-point,single,0.5,exclusive,2000,1998.8217,5,30,29.8056
.\test_images\emoji.png,ranking,one-point,uniform,0.01,additive,2000,2069.7219,5,20,26.9049
.\test_images\emoji.png,ranking,one-point,uniform,0.1,additive,2000,2051.9558,5,10,24.9222
.\test_images\emoji.png,ranking,one-point,uniform,0.01,exclusive,2000,1900.9480,5,20,26.2613
.\test_images\emoji.png,ranking,one-point,uniform,0.1,exclusive,2000,3305.9690,5,10,23.7639
.\test_images\emoji.png,ranking,one-point,uniform,0.01,additive,2000,2084.0657,5,30,31.0174
.\test_images\emoji.png,ranking,one-point,uniform,0.01,exclusive,2000,2185.5457,5,30,29.5630
.\test_images\emoji.png,ranking,one-point,uniform,0.1,additive,2000,1985.5032,5,20,29.5921
.\test_images\emoji.png,ranking,one-point,uniform,0.5,additive,2000,2639.3301,5,10,26.2937
.\test_images\emoji.png,ranking,one-point,uniform,0.1,exclusive,2000,2995.4319,5,20,29.8116
.\test_images\emoji.png,ranking,one-point,uniform,0.5,exclusive,2000,6857.3296,5,10,25.8274
.\test_images\emoji.png,ranking,ring,single,0.01,additive,2000,4690.3921,5,10,19.5613
.\test_images\emoji.png,ranking,one-point,uniform,0.5,additive,2000,2313.7258,5,20,29.9954
.\test_images\emoji.png,ranking,one-point,uniform,0.1,additive,2000,2071.9185,5,30,35.0713
.\test_images\emoji.png,ranking,one-point,uniform,0.1,exclusive,2000,2860.7446,5,30,33.4068
.\test_images\emoji.png,ranking,one-point,uniform,0.5,exclusive,2000,6063.9155,5,20,29.1929
.\test_images\emoji.png,ranking,ring,single,0.01,additive,2000,2626.0049,5,20,22.2923
.\test_images\emoji.png,ranking,ring,single,0.01,exclusive,2000,5240.7402,5,10,22.0504
.\test_images\emoji.png,ranking,ring,single,0.01,exclusive,2000,2410.4353,5,20,21.7069
.\test_images\emoji.png,ranking,ring,single,0.1,additive,2000,2089.7175,5,10,20.1744
.\test_images\emoji.png,ranking,one-point,uniform,0.5,additive,2000,2207.4812,5,30,38.0539
.\test_images\emoji.png,ranking,ring,single,0.1,exclusive,2000,2080.6914,5,10,21.7309
.\test_images\emoji.png,ranking,ring,single,0.01,additive,2000,2511.8276,5,30,27.8996
.\test_images\emoji.png,ranking,ring,single,0.01,exclusive,2000,3226.9333,5,30,25.1107
.\test_images\emoji.png,ranking,ring,single,0.1,additive,2000,2156.3582,5,20,23.8126
.\test_images\emoji.png,ranking,ring,single,0.1,additive,2000,2084.1704,5,30,24.5052
.\test_images\emoji.png,ranking,one-point,uniform,0.5,exclusive,2000,5613.4604,5,30,41.5992
.\test_images\emoji.png,ranking,ring,single,0.5,additive,2000,2330.6040,5,10,25.8573
.\test_images\emoji.png,ranking,ring,single,0.1,exclusive,2000,1985.9492,5,20,27.1626
.\test_images\emoji.png,ranking,ring,single,0.5,exclusive,2000,2061.1594,5,10,23.8151
.\test_images\emoji.png,ranking,ring,single,0.1,exclusive,2000,2072.8691,5,30,30.1400
.\test_images\emoji.png,ranking,ring,uniform,0.01,additive,2000,1947.5808,5,10,24.5069
.\test_images\emoji.png,ranking,ring,single,0.5,additive,2000,2201.5974,5,20,29.1398
.\test_images\emoji.png,ranking,ring,single,0.5,exclusive,2000,2041.0660,5,20,29.0215
.\test_images\emoji.png,ranking,ring,single,0.5,additive,2000,2152.9436,5,30,31.3158
.\test_images\emoji.png,ranking,ring,uniform,0.01,additive,2000,1997.0392,5,20,31.3764
.\test_images\emoji.png,ranking,ring,single,0.5,exclusive,2000,2070.7065,5,30,32.8296
.\test_images\emoji.png,ranking,ring,uniform,0.01,exclusive,2000,2150.7056,5,10,26.0419
.\test_images\emoji.png,ranking,ring,uniform,0.01,exclusive,2000,2191.0754,5,20,29.3231
.\test_images\emoji.png,ranking,ring,uniform,0.01,additive,2000,2025.7737,5,30,32.0712
.\test_images\emoji.png,ranking,ring,uniform,0.1,additive,2000,2127.9106,5,10,27.4877
.\test_images\emoji.png,ranking,ring,uniform,0.1,additive,2000,2038.7368,5,20,28.3423
.\test_images\emoji.png,ranking,ring,uniform,0.1,exclusive,2000,3288.4412,5,10,25.8569
.\test_images\emoji.png,ranking,ring,uniform,0.01,exclusive,2000,2095.6177,5,30,29.4835
.\test_images\emoji.png,ranking,ring,uniform,0.5,additive,2000,2412.4126,5,10,26.3748
.\test_images\emoji.png,ranking,ring,uniform,0.1,exclusive,2000,2941.8022,5,20,36.1574
.\test_images\emoji.png,ranking,ring,uniform,0.5,exclusive,2000,8187.4849,5,10,58.7307
.\test_images\emoji.png,ranking,ring,uniform,0.1,additive,2000,2028.2590,5,30,68.0667
.\test_images\emoji.png,ranking,uniform,single,0.01,additive,2000,4263.2085,5,10,56.2848
.\test_images\emoji.png,ranking,ring,uniform,0.1,exclusive,2000,2755.4246,5,30,67.4409
